,address,historical_description_count,historical_word_count,lat,lng,map_url,name,total_description_count,total_word_count,url,viewport,0
??????,"No. 802, Anping Rd, Anping District, Tainan City, Taiwan 708",2,123,23.0002941,120.160144,https://maps.google.com/?cid=364771284661641941,????,30,480,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%B9%B3%E7%9B%A7%E7%B6%93%E5%A0%82%E5%8E%9D,,13.054852803501818
?????,"Nanzi District, Kaohsiung City, Taiwan 811",3,140,22.7279245,120.3300538,https://maps.google.com/?cid=6075607709499350505,???,55,1154,https://zh.wikipedia.org/wiki/%E6%A5%A0%E6%A2%93%E5%A4%A9%E5%90%8E%E5%AE%AE,,12.931436778875298
???????,"No. 53?, Wujiang St, Jincheng Township, Kinmen County 893",1,76,24.4322994,118.3184081,https://maps.google.com/?cid=12426678744691214199,Troops Headquarters,3,130,https://zh.wikipedia.org/wiki/%E6%B8%85%E9%87%91%E9%96%80%E9%8E%AE%E7%B8%BD%E5%85%B5%E7%BD%B2,,12.906152558243944
??????,"No. 53?, Wujiang St, Jincheng Township, Kinmen County 893",1,76,24.4322994,118.3184081,https://maps.google.com/?cid=12426678744691214199,Troops Headquarters,3,130,https://zh.wikipedia.org/wiki/%E6%B8%85%E9%87%91%E9%96%80%E9%8E%AE%E7%B8%BD%E5%85%B5%E7%BD%B2,,12.906152558243944
??,"No. 53?, Wujiang St, Jincheng Township, Kinmen County 893",1,76,24.4322994,118.3184081,https://maps.google.com/?cid=12426678744691214199,Troops Headquarters,3,130,https://zh.wikipedia.org/wiki/%E6%B8%85%E9%87%91%E9%96%80%E9%8E%AE%E7%B8%BD%E5%85%B5%E7%BD%B2,,12.906152558243944
???,"No. 53?, Wujiang St, Jincheng Township, Kinmen County 893",1,76,24.4322994,118.3184081,https://maps.google.com/?cid=12426678744691214199,Troops Headquarters,3,130,https://zh.wikipedia.org/wiki/%E6%B8%85%E9%87%91%E9%96%80%E9%8E%AE%E7%B8%BD%E5%85%B5%E7%BD%B2,,12.906152558243944
?????,"No. 53?, Wujiang St, Jincheng Township, Kinmen County 893",1,76,24.4322994,118.3184081,https://maps.google.com/?cid=12426678744691214199,Troops Headquarters,3,130,https://zh.wikipedia.org/wiki/%E6%B8%85%E9%87%91%E9%96%80%E9%8E%AE%E7%B8%BD%E5%85%B5%E7%BD%B2,,12.906152558243944
???,"708, Taiwan, Tainan City, Anping District, ???52?3?",2,138,23.0013255,120.1626205,https://maps.google.com/?cid=10159004452729481529,?????,51,1096,https://zh.wikipedia.org/wiki/%E6%B5%B7%E5%B1%B1%E9%A4%A8,,12.80732069351029
???,"No. 5, Lane 317, Section 2, Minzu Rd, West Central District, Tainan City, Taiwan 700",2,138,22.9963257,120.2028387,https://maps.google.com/?cid=11422780617197012395,?????,48,1285,https://zh.wikipedia.org/wiki/%E8%90%AC%E7%A6%8F%E5%BA%B5,,12.69298435140393
?????,"No. 5, Lane 317, Section 2, Minzu Rd, West Central District, Tainan City, Taiwan 700",2,138,22.9963257,120.2028387,https://maps.google.com/?cid=11422780617197012395,?????,48,1285,https://zh.wikipedia.org/wiki/%E8%90%AC%E7%A6%8F%E5%BA%B5,,12.69298435140393
?????,"No. 3?, Lane 304, Section 1, Fuqian Rd, West Central District, Tainan City, Taiwan 700",2,137,22.9905799,120.198904,https://maps.google.com/?cid=8959779394294774138,?????,56,1117,https://zh.wikipedia.org/wiki/%E8%95%AD%E6%B0%8F%E7%AF%80%E5%AD%9D%E5%9D%8A,,12.586300493607133
?????,"No. 8, Maxie St, Tamsui District, New Taipei City, Taiwan 251",2,106,25.1720144,121.4384408,https://maps.google.com/?cid=8795988421906872952,????????????,21,286,https://zh.wikipedia.org/wiki/%E6%B7%A1%E6%B0%B4%E7%A6%AE%E6%8B%9C%E5%A0%82,,12.413059379574307
????,Taiwan,3,130,24.120577,120.570127,https://maps.google.com/?cid=15183711573823810158,Zhuifen Station,63,737,https://zh.wikipedia.org/wiki/%E8%BF%BD%E5%88%86%E8%BB%8A%E7%AB%99,,12.377017788456985
????,"114, Taiwan, Taipei City, Neihu District, ??????333??",2,103,25.067715,121.5751159,https://maps.google.com/?cid=7806131096763459370,????,17,381,https://zh.wikipedia.org/wiki/%E6%9E%97%E7%A7%80%E4%BF%8A%E5%A2%93,,11.964431155675893
???,"No. 8, Lane 143, Section 3, Minquan Rd, West Central District, Tainan City, Taiwan 700",2,126,22.9971131,120.1957301,https://maps.google.com/?cid=9419724145600665873,Wind Temple,48,924,https://zh.wikipedia.org/wiki/%E9%A2%A8%E7%A5%9E%E5%BB%9F,,11.962713997065494
????????,"No. 53, Guide St, Datong District, Taipei City, Taiwan 103",2,123,25.055164,121.508381,https://maps.google.com/?cid=12979603492432465700,????????,44,877,https://zh.wikipedia.org/wiki/%E5%A4%A7%E7%A8%BB%E5%9F%95%E5%8D%83%E7%A7%8B%E8%A1%97%E5%BA%97%E5%B1%8B,,11.836340387699176
?????,"732, Taiwan, ?????????",2,129,23.3392311,120.4731154,https://maps.google.com/?cid=13846709194711922257,???????????,70,1330,https://zh.wikipedia.org/wiki/%E7%99%BD%E6%B2%B3%E5%A4%A7%E4%BB%99%E5%AF%BA,,11.449618285949313
????,"No. 10, Guanghua St, East District, Tainan City, Taiwan 701",2,101,22.984285,120.2194886,https://maps.google.com/?cid=13404558611423291868,Xunfang Fortress,25,327,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E5%BA%9C%E5%9F%8E%E5%B7%BD%E6%96%B9%E7%A0%B2%E8%87%BA,,11.433219568922611
????????,"No. 10, Guanghua St, East District, Tainan City, Taiwan 701",2,101,22.984285,120.2194886,https://maps.google.com/?cid=13404558611423291868,Xunfang Fortress,25,327,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E5%BA%9C%E5%9F%8E%E5%B7%BD%E6%96%B9%E7%A0%B2%E8%87%BA,,11.433219568922611
????,"No. 32?, Yinghua St, Taishan District, New Taipei City, Taiwan 243",3,113,25.0437651,121.4234862,https://maps.google.com/?cid=3159080106607667960,????,41,680,https://zh.wikipedia.org/wiki/%E9%A0%82%E6%B3%B0%E5%B1%B1%E5%B7%96,,11.332922827326541
??????,"881, Taiwan, Penghu County, Xiyu Township, 6?",3,107,23.6048549,119.519996,https://maps.google.com/?cid=9520585117485302295,????,34,522,https://zh.wikipedia.org/wiki/%E6%BE%8E%E6%B9%96%E4%BA%8C%E5%B4%81%E9%99%B3%E5%AE%85,,11.242813157852472
????,"504, Taiwan, Changhua County, Xiushui Township, ???4?",1,98,24.06405,120.495658,https://maps.google.com/?cid=611666678712808463,????(????),15,472,https://zh.wikipedia.org/wiki/%E9%A6%AC%E8%88%88%E9%99%B3%E5%AE%85,,11.167475923109656
??????,"727, Taiwan, Tainan City, Beimen District, ???976?",6,131,23.2860869,120.143135,https://maps.google.com/?cid=5698524408887702393,??????,126,1904,https://zh.wikipedia.org/wiki/%E5%8D%97%E9%AF%A4%E9%AF%93%E4%BB%A3%E5%A4%A9%E5%BA%9C,,11.059094688570392
???,"954, Taiwan, Taitung County, Beinan Township, ????????52?",1,83,22.865575,121.118378,https://maps.google.com/?cid=16489884483290588895,???,11,189,https://zh.wikipedia.org/wiki/%E5%8D%91%E5%8D%97%E7%8E%8B,,10.99527920744464
???????,"No. 87?, Hengyang Rd, Zhongzheng District, Taipei City, Taiwan 100",2,91,25.0423299,121.5106259,https://maps.google.com/?cid=14851762917334163280,???????,19,278,https://zh.wikipedia.org/wiki/%E5%8E%9F%E8%87%BA%E5%8C%97%E4%BF%A1%E7%94%A8%E7%B5%84%E5%90%88,,10.849200658018601
???????,"No. 87?, Hengyang Rd, Zhongzheng District, Taipei City, Taiwan 100",2,91,25.0423299,121.5106259,https://maps.google.com/?cid=14851762917334163280,???????,19,278,https://zh.wikipedia.org/wiki/%E5%8E%9F%E8%87%BA%E5%8C%97%E4%BF%A1%E7%94%A8%E7%B5%84%E5%90%88,,10.849200658018601
???,"563, MK F, 11000 Balik Pulau, Pulau Pinang, 11000 Balik Pulau, Pulau Pinang, Malaysia",1,67,5.351646700000001,100.235205,https://maps.google.com/?cid=16615758529698570354,Guang Fu Gong Temple,7,88,https://zh.wikipedia.org/wiki/%E5%B9%BF%E7%A6%8F%E5%AE%AB,,10.586546085812062
??????,"731, Taiwan, Tainan City, Houbi District, ?????????????",2,104,23.3648856,120.3616783,https://maps.google.com/?cid=10048173334172116781,??????,37,774,https://zh.wikipedia.org/wiki/%E5%BE%8C%E5%A3%81%E9%BB%83%E5%AE%B6%E5%8F%A4%E5%8E%9D,,10.328877514907525
???,"No. 36, Dengshan St, Gushan District, Kaohsiung City, Taiwan 804",1,120,22.6245599,120.2724183,https://maps.google.com/?cid=3149292236324406702,????????,100,1310,https://zh.wikipedia.org/wiki/%E6%AD%A6%E5%BE%B7%E6%AE%BF,,10.26907296373064
?????,"No. 467, Minzu Rd, Changhua City, Changhua County, Taiwan 500",2,83,24.0766144,120.5400394,https://maps.google.com/?cid=7508031617726946773,?????,23,174,https://zh.wikipedia.org/wiki/%E5%BD%B0%E5%8C%96%E9%97%9C%E5%B8%9D%E5%BB%9F,,10.247693361141822
??? (???),"No. 8, Lane 143, Section 3, Minquan Rd, West Central District, Tainan City, Taiwan 700",2,102,22.996985,120.195555,https://maps.google.com/?cid=5771364336042974978,???,44,613,https://zh.wikipedia.org/wiki/%E6%8E%A5%E5%AE%98%E4%BA%AD_(%E8%87%BA%E5%8D%97%E5%B8%82),,10.19352548304806
????,"Pingtung City, Pingtung County, Taiwan 900",1,84,22.6762987,120.4919205,https://maps.google.com/?cid=12993727285960793622,????,13,328,https://zh.wikipedia.org/wiki/%E9%98%BF%E7%8C%B4%E5%9F%8E%E9%96%80,,10.169942167409385
??????,"268, Taiwan, Yilan County, Wujie Township, ???22?????22?",2,73,24.70517359999999,121.7746191,https://maps.google.com/?cid=11322675123025336497,??????,13,134,https://zh.wikipedia.org/wiki/%E4%BA%8C%E7%B5%90%E8%BE%B2%E6%9C%83%E7%A9%80%E5%80%89,,10.049861843611904
??????,"Baoshan Township, Hsinchu County, Taiwan 308",2,91,24.7427912,120.9991032,"https://maps.google.com/?q=Baoshan+Township,+Hsinchu+County,+Taiwan+308&ftid=0x34684990835d925f:0x6e575090c85ff690",Baoshan Township,33,459,https://zh.wikipedia.org/wiki/%E4%B8%AD%E8%8F%AF%E6%B0%91%E5%9C%8B%E5%9C%8B%E5%AF%B6,"{'southwest': {'lat': 24.7040247, 'lng': 120.9354184}, 'northeast': {'lat': 24.7805725, 'lng': 121.0697842}}",9.66177775952886
???,"China, Shandong Sheng, Qingdao Shi, Shinan Qu, ????30??????? ????: 266071",1,65,36.057728,120.422899,https://maps.google.com/?cid=6533109024816995353,??????,8,142,https://zh.wikipedia.org/wiki/%E5%90%9F%E6%9D%BE%E9%96%A3,,9.38130493080879
???,"No. 40?, Zhongyang St, Magong City, Penghu County, Taiwan 880",1,68,23.5651411,119.5649858,https://maps.google.com/?cid=6105043372494825628,???,9,243,https://zh.wikipedia.org/wiki/%E5%9B%9B%E7%9C%BC%E4%BA%95,,8.97235809103597
???,"No. 40?, Zhongyang St, Magong City, Penghu County, Taiwan 880",1,68,23.5651411,119.5649858,https://maps.google.com/?cid=6105043372494825628,???,9,243,https://zh.wikipedia.org/wiki/%E5%9B%9B%E7%9C%BC%E4%BA%95,,8.97235809103597
???,"No. 40?, Zhongyang St, Magong City, Penghu County, Taiwan 880",1,68,23.5651411,119.5649858,https://maps.google.com/?cid=6105043372494825628,???,9,243,https://zh.wikipedia.org/wiki/%E5%9B%9B%E7%9C%BC%E4%BA%95,,8.97235809103597
?????,"No. 40?, Zhongyang St, Magong City, Penghu County, Taiwan 880",1,68,23.5651411,119.5649858,https://maps.google.com/?cid=6105043372494825628,???,9,243,https://zh.wikipedia.org/wiki/%E5%9B%9B%E7%9C%BC%E4%BA%95,,8.97235809103597
???,"300, Taiwan, Hsinchu City, Xiangshan District, Alley 10, Lane 243, Minghu Rd, 10-1?? ?",2,113,24.788138,120.9705563,https://maps.google.com/?cid=8946962664335116826,????,162,2656,https://zh.wikipedia.org/wiki/%E9%84%AD%E7%94%A8%E9%8C%AB,,8.86513010324088
?????,"No. 3?, Lane 2, Tai'an St, Zhongzheng District, Taipei City, Taiwan 100",3,95,25.04061,121.527684,https://maps.google.com/?cid=17161638785273006062,?????,70,925,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%9C%8B%E9%BC%8E%E6%95%85%E5%B1%85,,8.84613139996611
???????,"813, Taiwan, Kaohsiung City, Zuoying District, ?????????",2,91,22.6750282,120.2907957,https://maps.google.com/?cid=12066885283790178110,?????????,53,806,https://zh.wikipedia.org/wiki/%E9%B3%B3%E5%B1%B1%E7%B8%A3%E8%88%8A%E5%9F%8E%E6%9D%B1%E9%96%80,,8.72225880985107
?????,"No. 6, Maxie St, Tamsui District, New Taipei City, Taiwan 251",2,77,25.171802,121.438562,https://maps.google.com/?cid=7254650092375917706,Huwei Mackay Hospital,26,363,https://zh.wikipedia.org/wiki/%E6%BB%AC%E5%B0%BE%E5%81%95%E9%86%AB%E9%A4%A8,,8.631522034211894
?????,"350, Taiwan, Miaoli County, Zhunan Township, ???1????7?",2,81,24.6824924,120.8637477,https://maps.google.com/?cid=13316406521311866543,?????,33,577,https://zh.wikipedia.org/wiki/%E7%AB%B9%E5%8D%97%E6%85%88%E8%A3%95%E5%AE%AE,,8.42267642705145
???????,"893, Kinmen County, Jincheng Township, Section 1, Juguang Rd, ? ? ?? ? ?",1,85,24.431269,118.318646,https://maps.google.com/?cid=12181273397533510208,???????,35,921,https://zh.wikipedia.org/wiki/%E9%82%B1%E8%89%AF%E5%8A%9F%E6%AF%8D%E7%AF%80%E5%AD%9D%E5%9D%8A,,8.28451881493541
???????,"268, Taiwan, Yilan County, Wujie Township, ????????????66?",1,68,24.6675772,121.8227671,https://maps.google.com/?cid=14914403441254748284,????,18,235,https://zh.wikipedia.org/wiki/%E4%BA%94%E7%B5%90%E9%84%89%E5%88%A9%E7%94%9F%E9%86%AB%E9%99%A2,,8.263515339299424
??????,"No. 486?, Minghu Rd, East District, Hsinchu City, Taiwan 300",1,75,24.780201,120.9671819,https://maps.google.com/?cid=17471155853585168353,??????,22,458,https://zh.wikipedia.org/wiki/%E6%9D%8E%E9%8C%AB%E9%87%91%E5%AD%9D%E5%AD%90%E5%9D%8A,,8.244817588730843
?????,"No. 182?, Chenggong Rd, Luzhou District, New Taipei City, Taiwan 247",2,84,25.08407489999999,121.4712792,https://maps.google.com/?cid=15586210285096231090,???,51,897,https://zh.wikipedia.org/wiki/%E8%98%86%E6%B4%B2%E4%BF%9D%E5%92%8C%E5%AE%AE,,8.014253073413343
?????,"No. 97?15?, Anping Rd, Anping District, Tainan City, Taiwan 708",2,75,22.998417,120.163908,https://maps.google.com/?cid=8579924045652445885,Anping Customs,33,492,https://zh.wikipedia.org/wiki/%E9%81%8B%E6%B2%B3%E5%8D%9A%E7%89%A9%E9%A4%A8,,7.942249508393509
????,"No. 3?, Lane 2, Tai'an St, Zhongzheng District, Taipei City, Taiwan 100",2,65,25.04061,121.527684,https://maps.google.com/?cid=17161638785273006062,?????,20,232,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E9%9B%BB%E5%8A%9B%E6%A0%AA%E5%BC%8F%E6%9C%83%E7%A4%BE%E7%A4%BE%E9%95%B7%E5%AE%BF%E8%88%8D,,7.936066437376178
????????????,"No. 119?, Yanping S Rd, Zhongzheng District, Taipei City, Taiwan 100",2,65,25.0398489,121.5094189,https://maps.google.com/?cid=14421082663714230163,????????????,20,232,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E9%9B%BB%E5%8A%9B%E6%A0%AA%E5%BC%8F%E6%9C%83%E7%A4%BE%E7%A4%BE%E9%95%B7%E5%AE%BF%E8%88%8D,,7.936066437376178
?????,"300, Taiwan, Hsinchu City, North District, ???719??",1,67,24.819602,120.971575,https://maps.google.com/?cid=13212597509725163913,?????,19,295,https://zh.wikipedia.org/wiki/%E8%98%87%E6%B0%8F%E7%AF%80%E5%AD%9D%E5%9D%8A,,7.878199024726992
?????,"300, Taiwan, Hsinchu City, North District, ???719??",1,68,24.819602,120.971575,https://maps.google.com/?cid=13212597509725163913,?????,22,323,https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%B0%8F%E7%AF%80%E5%AD%9D%E5%9D%8A,,7.7801752950393706
???,"Ruifang District, New Taipei City, Taiwan 224",2,72,25.0861617,121.8385463,https://maps.google.com/?cid=13634360989631468615,?????,31,484,https://zh.wikipedia.org/wiki/%E9%87%91%E5%AD%97%E7%A2%91,,7.695449778688461
??????????,"No. 168?, Bo'ai Rd, Zhongzheng District, Taipei City, Taiwan 100",1,63,25.039177,121.51098,https://maps.google.com/?cid=3995140817907200030,??????????,18,239,https://zh.wikipedia.org/wiki/%E8%87%BA%E7%81%A3%E7%B8%BD%E7%9D%A3%E5%BA%9C%E9%9B%BB%E8%A9%B1%E4%BA%A4%E6%8F%9B%E5%B1%80,,7.649248207960503
???,"No. 1, Gubao St, Anping District, Tainan City, Taiwan 708",2,88,22.9998331,120.1616344,https://maps.google.com/?cid=17326263212912526881,???????,81,1789,https://zh.wikipedia.org/wiki/%E5%A6%99%E5%A3%BD%E5%AE%AE,,7.573296102687802
????????,"544, Taiwan, Nantou County, Guoxing Township, ??????",2,75,24.057882,120.911067,https://maps.google.com/?cid=17245575171683416736,???,43,607,https://zh.wikipedia.org/wiki/%E5%8C%97%E6%B8%AF%E6%BA%AA_(%E5%8D%97%E6%8A%95%E7%B8%A3),,7.571489929182799
?????,"No. 1?, Xinyuan St, Shilin District, Taipei City, Taiwan 111",1,54,25.150965,121.5508779,https://maps.google.com/?cid=9813945972988435087,?????,9,159,https://zh.wikipedia.org/wiki/%E8%8D%89%E5%B1%B1%E5%BE%A1%E8%B3%93%E9%A4%A8,,7.569367632836998
?????,"No. 206, Zhongshan Rd, Mailiao Township, Yunlin County, Taiwan 638",2,73,23.7486277,120.2558788,https://maps.google.com/?cid=5453792844808836126,???????,38,614,https://zh.wikipedia.org/wiki/%E9%BA%A5%E5%AF%AE%E6%8B%B1%E7%AF%84%E5%AE%AE,,7.457061429057514
?????,"No. 366?, Zhongshan Rd, Lukang Township, Changhua County, Taiwan 505",1,74,24.058286,120.4321264,https://maps.google.com/?cid=11044854972662005386,?????,31,818,https://zh.wikipedia.org/wiki/%E9%B9%BF%E6%B8%AF%E5%9F%8E%E9%9A%8D%E5%BB%9F,,7.395830072827817
?????,"730, Taiwan, Tainan City, Xinying District, ??????45?2?",2,69,23.2951008,120.2733224,https://maps.google.com/?cid=309370358842796397,?????????,33,484,https://zh.wikipedia.org/wiki/%E6%96%B0%E7%87%9F%E5%A4%AA%E5%AD%90%E5%AE%AE,,7.335777411168164
???????????????,"805, Taiwan, Kaohsiung City, Qijin District, ????",1,69,22.612751,120.263965,https://maps.google.com/?cid=16241952380007608092,Cihou Fort,25,619,https://zh.wikipedia.org/wiki/%E6%97%97%E5%BE%8C%E7%A0%B2%E8%87%BA,,7.256156023541633
????,"805, Taiwan, Kaohsiung City, Qijin District, ????",1,69,22.612751,120.263965,https://maps.google.com/?cid=16241952380007608092,Cihou Fort,25,619,https://zh.wikipedia.org/wiki/%E6%97%97%E5%BE%8C%E7%A0%B2%E8%87%BA,,7.256156023541633
?????,"No. 62, Fengming St, Fengshan District, Kaohsiung City, Taiwan 830",1,69,22.627645,120.359307,https://maps.google.com/?cid=2026660577769424681,????,25,619,https://zh.wikipedia.org/wiki/%E6%97%97%E5%BE%8C%E7%A0%B2%E8%87%BA,,7.256156023541633
???????,"805, Taiwan, Kaohsiung City, Qijin District, ????",1,69,22.612751,120.263965,https://maps.google.com/?cid=16241952380007608092,Cihou Fort,25,619,https://zh.wikipedia.org/wiki/%E6%97%97%E5%BE%8C%E7%A0%B2%E8%87%BA,,7.256156023541633
?????,"No. 150?, Xinzhuang Rd, Xinzhuang District, New Taipei City, Taiwan 242",2,75,25.035603,121.455268,https://maps.google.com/?cid=10283934670926035896,???(?????),42,1154,https://zh.wikipedia.org/wiki/%E6%96%B0%E8%8E%8A%E5%BB%A3%E7%A6%8F%E5%AE%AE,,7.137124227726434
???????,"No. 3, Lane 233, Anbei Rd, Anping District, Tainan City, Taiwan 708",1,68,23.00178249999999,120.1589746,https://maps.google.com/?cid=14331961857130929459,Old Julius Mannich Merchant & CO. House,37,722,https://zh.wikipedia.org/wiki/%E5%8E%9F%E5%BE%B7%E5%95%86%E6%9D%B1%E8%88%88%E6%B4%8B%E8%A1%8C,,6.769389336438519
???????,"No. 175?, Beimen St, North District, Hsinchu City, Taiwan 300",1,59,24.80996,120.9655069,https://maps.google.com/?cid=10759230523972192092,??????,22,344,https://zh.wikipedia.org/wiki/%E6%96%B0%E7%AB%B9%E4%BF%A1%E7%94%A8%E7%B5%84%E5%90%88,,6.7176580873374165
??????,"No. 130, Datong Rd, North District, Hsinchu City, Taiwan 300",1,59,24.8060031,120.9679801,https://maps.google.com/?cid=7601087367443491837,??????????,22,344,https://zh.wikipedia.org/wiki/%E6%96%B0%E7%AB%B9%E4%BF%A1%E7%94%A8%E7%B5%84%E5%90%88,,6.7176580873374165
???????,"No. 130, Datong Rd, North District, Hsinchu City, Taiwan 300",1,59,24.8060031,120.9679801,https://maps.google.com/?cid=7601087367443491837,??????????,22,344,https://zh.wikipedia.org/wiki/%E6%96%B0%E7%AB%B9%E4%BF%A1%E7%94%A8%E7%B5%84%E5%90%88,,6.7176580873374165
????,"552, Taiwan, Nantou County, Jiji Township, ???4?",2,50,23.827478,120.7996408,https://maps.google.com/?cid=2249014146376152694,Minshi Academy,16,155,https://zh.wikipedia.org/wiki/%E6%98%8E%E6%96%B0%E6%9B%B8%E9%99%A2,,6.653007667345046
??????,"No. 140?, Wenchang St, Nantou City, Nantou County, Taiwan 540",2,50,23.9073055,120.6846473,https://maps.google.com/?cid=967205625290229473,Lam Tin College,16,155,https://zh.wikipedia.org/wiki/%E6%98%8E%E6%96%B0%E6%9B%B8%E9%99%A2,,6.653007667345046
?????,"552, Taiwan, Nantou County, Jiji Township, ???4?",2,50,23.827478,120.7996408,https://maps.google.com/?cid=2249014146376152694,Minshi Academy,16,155,https://zh.wikipedia.org/wiki/%E6%98%8E%E6%96%B0%E6%9B%B8%E9%99%A2,,6.653007667345046
???????,"542, Taiwan, Nantou County, Caotun Township, ??????30?",2,50,23.9889779,120.6674919,https://maps.google.com/?cid=15696532256575964893,????,16,155,https://zh.wikipedia.org/wiki/%E6%98%8E%E6%96%B0%E6%9B%B8%E9%99%A2,,6.653007667345046
??????,"No. 140?, Wenchang St, Nantou City, Nantou County, Taiwan 540",2,50,23.9073055,120.6846473,https://maps.google.com/?cid=967205625290229473,Lam Tin College,16,155,https://zh.wikipedia.org/wiki/%E6%98%8E%E6%96%B0%E6%9B%B8%E9%99%A2,,6.653007667345046
???????,"No. 140?, Wenchang St, Nantou City, Nantou County, Taiwan 540",2,50,23.9073055,120.6846473,https://maps.google.com/?cid=967205625290229473,Lam Tin College,16,155,https://zh.wikipedia.org/wiki/%E6%98%8E%E6%96%B0%E6%9B%B8%E9%99%A2,,6.653007667345046
?????????,"552, Taiwan, Nantou County, Jiji Township, ???4?",2,50,23.827478,120.7996408,https://maps.google.com/?cid=2249014146376152694,Minshi Academy,16,155,https://zh.wikipedia.org/wiki/%E6%98%8E%E6%96%B0%E6%9B%B8%E9%99%A2,,6.653007667345046
????,"No. 140?, Wenchang St, Nantou City, Nantou County, Taiwan 540",2,50,23.9073055,120.6846473,https://maps.google.com/?cid=967205625290229473,Lam Tin College,16,155,https://zh.wikipedia.org/wiki/%E6%98%8E%E6%96%B0%E6%9B%B8%E9%99%A2,,6.653007667345046
??????????,"542, Taiwan, Nantou County, Caotun Township, ??????30?",2,50,23.9889779,120.6674919,https://maps.google.com/?cid=15696532256575964893,????,16,155,https://zh.wikipedia.org/wiki/%E6%98%8E%E6%96%B0%E6%9B%B8%E9%99%A2,,6.653007667345046
????????,"552, Taiwan, Nantou County, Jiji Township, ???4?",2,50,23.827478,120.7996408,https://maps.google.com/?cid=2249014146376152694,Minshi Academy,16,155,https://zh.wikipedia.org/wiki/%E6%98%8E%E6%96%B0%E6%9B%B8%E9%99%A2,,6.653007667345046
????????,"893, Kinmen County, Jincheng Township, ???55?",2,52,24.410659,118.298199,https://maps.google.com/?cid=13109155581438024730,????????,19,250,https://zh.wikipedia.org/wiki/%E6%B0%B4%E9%A0%AD%E9%BB%83%E6%B0%8F%E9%85%89%E5%A0%82%E5%88%A5%E6%A5%AD,,6.378530416943935
????????,"708, Taiwan, Tainan City, Anping District, ?????????86?",1,59,23.000673,120.162914,https://maps.google.com/?cid=12159224719824006589,????????,27,517,https://zh.wikipedia.org/wiki/%E5%AE%89%E5%B9%B3%E5%B8%82%E4%BB%94%E8%A1%97%E4%BD%95%E6%97%BA%E5%8E%9D,,6.2867514712393495
??????,"Jincheng Township, Kinmen County 893",1,44,24.3983937,118.3056205,https://maps.google.com/?cid=15857696514984742332,Xu Jiang Xiao Wo Stone Inscription,6,246,https://zh.wikipedia.org/wiki/%E8%99%9B%E6%B1%9F%E5%98%AF%E8%87%A5%E7%A2%A3%E7%BE%A4,,6.166841001184791
?????????????,"No. 93?, Section 2, Huanhe S Rd, Wanhua District, Taipei City, Taiwan 108",1,59,25.0363299,121.4956279,https://maps.google.com/?cid=3742858520620744349,????,26,798,https://zh.wikipedia.org/wiki/%E5%AD%B8%E6%B5%B7%E6%9B%B8%E9%99%A2,,6.0360927347356235
????????,"No. 93?, Section 2, Huanhe S Rd, Wanhua District, Taipei City, Taiwan 108",1,59,25.0363299,121.4956279,https://maps.google.com/?cid=3742858520620744349,????,26,798,https://zh.wikipedia.org/wiki/%E5%AD%B8%E6%B5%B7%E6%9B%B8%E9%99%A2,,6.0360927347356235
??????????????,"No. 93?, Section 2, Huanhe S Rd, Wanhua District, Taipei City, Taiwan 108",1,59,25.0363299,121.4956279,https://maps.google.com/?cid=3742858520620744349,????,26,798,https://zh.wikipedia.org/wiki/%E5%AD%B8%E6%B5%B7%E6%9B%B8%E9%99%A2,,6.0360927347356235
????????????????,"No. 93?, Section 2, Huanhe S Rd, Wanhua District, Taipei City, Taiwan 108",1,59,25.0363299,121.4956279,https://maps.google.com/?cid=3742858520620744349,????,26,798,https://zh.wikipedia.org/wiki/%E5%AD%B8%E6%B5%B7%E6%9B%B8%E9%99%A2,,6.0360927347356235
????????????????,"No. 93?, Section 2, Huanhe S Rd, Wanhua District, Taipei City, Taiwan 108",1,59,25.0363299,121.4956279,https://maps.google.com/?cid=3742858520620744349,????,26,798,https://zh.wikipedia.org/wiki/%E5%AD%B8%E6%B5%B7%E6%9B%B8%E9%99%A2,,6.0360927347356235
??????????????7?2?,"No. 93?, Section 2, Huanhe S Rd, Wanhua District, Taipei City, Taiwan 108",1,59,25.0363299,121.4956279,https://maps.google.com/?cid=3742858520620744349,????,26,798,https://zh.wikipedia.org/wiki/%E5%AD%B8%E6%B5%B7%E6%9B%B8%E9%99%A2,,6.0360927347356235
????,"No. 93?, Section 2, Huanhe S Rd, Wanhua District, Taipei City, Taiwan 108",1,59,25.0363299,121.4956279,https://maps.google.com/?cid=3742858520620744349,????,26,798,https://zh.wikipedia.org/wiki/%E5%AD%B8%E6%B5%B7%E6%9B%B8%E9%99%A2,,6.0360927347356235
??????,"No. 93?, Section 2, Huanhe S Rd, Wanhua District, Taipei City, Taiwan 108",1,59,25.0363299,121.4956279,https://maps.google.com/?cid=3742858520620744349,????,26,798,https://zh.wikipedia.org/wiki/%E5%AD%B8%E6%B5%B7%E6%9B%B8%E9%99%A2,,6.0360927347356235
